PF10_0241	5833.PF10_0241	http://smart.embl.de/smart/DDt.cgi?smart=496:	Conserved Plasmodium protein	A0A024W6V8	A0A024W6V8_PLAFA	AAN35438.1	AE014185	Conserved Plasmodium protein	Conserved Plasmodium protein	Conserved Plasmodium protein	PF10_0241	PF10_0241	PF10_0241	PF10_0241	PF10_0241	PF10_0241	PF10_0241	PF10_0241:mRNA	PF10_0241:mRNA	PF10_0241:mRNA	PFTANZ_03012	Q8IJF7_PLAF7	UPI0000084D81	Uncharacterized protein	XM_001347489	XM_001347489.1	XP_001347525	XP_001347525	XP_001347525.1	pfa:PF10_0241
PF10_0267	5833.PF10_0267	https://smart.embl.de/smart/DDvec.cgi?smart=520:Pfam_Rsm22(152|463)+	Mitochondrial ribosomal protein S22, putative	A0A024W6P1	A0A024W6P1_PLAFA	AAN35464.1	Mitochondrial ribosomal protein S22, putative	Mitochondrial ribosomal protein S22, putative	Mitochondrial ribosomal protein S22, putative	PF10_0267	PF10_0267	PF10_0267	PF10_0267	PF10_0267	PF10_0267	PF10_0267	PF10_0267:mRNA	PF10_0267:mRNA	PF10_0267:mRNA	PFTANZ_03040	Q8IJD1_PLAF7	UPI0000084D9A	Uncharacterized protein	XM_001347515	XM_001347515.1	XP_001347551	XP_001347551	XP_001347551.1	pfa:PF10_0267
PF10_0270	5833.PF10_0270	http://smart.embl.de/smart/DDt.cgi?smart=72:	Conserved Plasmodium protein	A0A024VW35	A0A024VW35_PLAFA	AAN35467.1	Conserved Plasmodium protein	Conserved Plasmodium protein	Conserved Plasmodium protein	PF10_0270	PF10_0270	PF10_0270	PF10_0270	PF10_0270	PF10_0270	PF10_0270	PF10_0270:mRNA	PF10_0270:mRNA	PF10_0270:mRNA	PFTANZ_06596	Q8IJC8_PLAF7	UPI0000084D9D	Uncharacterized protein	XM_001347518	XM_001347518.1	XP_001347554	XP_001347554	XP_001347554.1	pfa:PF10_0270
PF10_0272	5833.PF10_0272	https://smart.embl.de/smart/DDvec.cgi?smart=386:Pfam_Ribosomal_L3(1|363)+	60S ribosomal protein L3, putative; Belongs to the universal ribosomal protein uL3 family	60S ribosomal protein L3, putative	60S ribosomal protein L3, putative	60S ribosomal protein L3, putative	A0A024VXQ3	A0A024VXQ3_PLAFA	AAN35469.1	PF10_0272	PF10_0272	PF10_0272	PF10_0272	PF10_0272	PF10_0272	PF10_0272	PF10_0272:mRNA	PF10_0272:mRNA	PF10_0272:mRNA	PFTANZ_05837	Q8IJC6_PLAF7	UPI0000084D9F	Uncharacterized protein	XM_001347520	XM_001347520.1	XP_001347556	XP_001347556	XP_001347556.1	pfa:PF10_0272
PF10_0289	5833.PF10_0289	https://smart.embl.de/smart/DDvec.cgi?smart=367:Pfam_A_deaminase(39|365)+	Adenosine deaminase	3.5.4.4	A0A024W5Q5	A0A024W5Q5_PLAFA	AAN35486.1	AAO61667.1	AY216264	Adenosine deaminase	Adenosine deaminase	Adenosine deaminase	Adenosine deaminase	EC 3.5.4.4	PF10_0289	PF10_0289	PF10_0289	PF10_0289	PF10_0289	PF10_0289	PF10_0289	PF10_0289:mRNA	PF10_0289:mRNA	PF10_0289:mRNA	PFTANZ_03061	Q86GS5_PLAFA	Q8IJA9_PLAF7	UPI000005F555	XM_001347537	XM_001347537.1	XP_001347573	XP_001347573	XP_001347573.1	pfa:PF10_0289
PF10_0307	5833.PF10_0307	https://smart.embl.de/smart/DDvec.cgi?smart=919:COIL(69|89)+COIL(277|304)+Pfam_SAE2(820|919)+	Conserved Plasmodium protein	A0A024W6F1	A0A024W6F1_PLAFA	AAN35504.1	Conserved Plasmodium protein	Conserved Plasmodium protein	Conserved Plasmodium protein	PF10_0307	PF10_0307	PF10_0307	PF10_0307	PF10_0307	PF10_0307	PF10_0307	PF10_0307:mRNA	PF10_0307:mRNA	PF10_0307:mRNA	PFTANZ_03079	Q8IJ92_PLAF7	UPI0000084DC0	Uncharacterized protein	XM_001347555	XM_001347555.1	XP_001347591	XP_001347591	XP_001347591.1	pfa:PF10_0307
PF10_0313	5833.PF10_0313	https://smart.embl.de/smart/DDvec.cgi?smart=736:TRANS(13|35)+Pfam_RimM(401|487)+ZnF_C2H2(641|663)+	Mitochondrial preribosomal assembly protein rimM, putative	A0A024W7Y0	A0A024W7Y0_PLAFA	AAN35510.2	PF10_0313	PF10_0313	PF10_0313	PF10_0313	PF10_0313	PF10_0313	PF10_0313	PF10_0313:mRNA	PF10_0313:mRNA	PF10_0313:mRNA	PFTANZ_03086	Q8IJ86_PLAF7	UPI0001B0519C	Uncharacterized protein	XM_001347561	XM_001347561.2	XP_001347597	XP_001347597	XP_001347597.2	pfa:PF10_0313
ETRAMP10.2	5833.PF10_0323	https://smart.embl.de/smart/DDvec.cgi?smart=355:Pfam_ETRAMP(1|83)+	Early transcribed membrane protein 10.2, etramp 10.2	A0A024W6M9	A0A024W6M9_PLAFA	AAN35520.1	ACR49768.1	ACR49769.1	ACR49770.1	ACR49771.1	ACR49772.1	ACR49773.1	ACR49774.1	ACR49775.1	ACR49776.1	ACR49777.1	ACR49778.1	ACR49779.1	ACR49780.1	ACR49781.1	ACR49782.1	ACR49783.1	ACR49784.1	ACR49785.1	ACR49786.1	ACR49787.1	ACR49788.1	ACR49789.1	ACR49790.1	ACR49791.1	ACR49792.1	ACR49793.1	ACR49794.1	ACR49795.1	ACR49796.1	ACR49797.1	ACR49798.1	ACR49799.1	ACR49800.1	ACR49801.1	ACR49802.1	ACR49803.1	ACR49804.1	ACR49805.1	ACR49806.1	ACR49807.1	ACR49808.1	ACR49809.1	ACR49810.1	ACR49811.1	ACR49812.1	ACR49813.1	ACR49814.1	ACR49815.1	ACR49816.1	ACR49817.1	ACR49818.1	ACR49819.1	ACR49820.1	ACR49821.1	ACR49822.1	ACR49823.1	ACR49824.1	ACR49825.1	ACR49826.1	ACR49827.1	ACR49828.1	ACR49829.1	ACR49830.1	ACR49831.1	ACR49832.1	ACR49833.1	ACR49834.1	ACR49835.1	ACR49836.1	ACR49837.1	ACR49838.1	ACR49839.1	ACR49840.1	ACR49841.1	ACR49842.1	ACR49843.1	ACR49844.1	ACR49845.1	AJ290935	AJ420673	C5HWR6_PLAFA	C5HWR7_PLAFA	C5HWR8_PLAFA	C5HWS2_PLAFA	C5HWS5_PLAFA	C5HWS9_PLAFA	C5HWT3_PLAFA	C5HWU0_PLAFA	C5HWU8_PLAFA	C5HWU9_PLAFA	C5HWV1_PLAFA	C5HWV5_PLAFA	C5HWX6_PLAFA	CAB92943.1	CAD12623.1	ETRAMP10.2	ETRAMP10.2	ETRAMP10.2	FJ555951	FJ555952	FJ555953	FJ555954	FJ555955	FJ555956	FJ555957	FJ555958	FJ555959	FJ555960	FJ555961	FJ555962	FJ555963	FJ555964	FJ555965	FJ555966	FJ555967	FJ555968	FJ555969	FJ555970	FJ555971	FJ555972	FJ555973	FJ555974	FJ555975	FJ555976	FJ555977	FJ555978	FJ555979	FJ555980	FJ555981	FJ555982	FJ555983	FJ555984	FJ555985	FJ555986	FJ555987	FJ555988	FJ555989	FJ555990	FJ555991	FJ555992	FJ555993	FJ555994	FJ555995	FJ555996	FJ555997	FJ555998	FJ555999	FJ556000	FJ556001	FJ556002	FJ556003	FJ556004	FJ556005	FJ556006	FJ556007	FJ556008	FJ556009	FJ556010	FJ556011	FJ556012	FJ556013	FJ556014	FJ556015	FJ556016	FJ556017	FJ556018	FJ556019	FJ556020	FJ556021	FJ556022	FJ556023	FJ556024	FJ556025	FJ556026	FJ556027	FJ556028	PF10_0323	PF10_0323	PF10_0323	PF10_0323	PF10_0323:mRNA	PF10_0323:mRNA	PF10_0323:mRNA	PFTANZ_03098	Q8IJ76_PLAF7	Q8WT09_PLAFA	Q9NFG3_PLAFA	UPI0000084DD0	Uncharacterized protein	XM_001347571	XM_001347571.1	XP_001347607	XP_001347607	XP_001347607.1	etramp10.2	pfa:PF10_0323
PF10_0340	5833.PF10_0340	https://smart.embl.de/smart/DDvec.cgi?smart=889:Pfam_tRNA-synt_1(205|332)+Pfam_tRNA-synt_1(438|555)+	Methionine-tRNA ligase, putative; Belongs to the class-I aminoacyl-tRNA synthetase family	6.1.1.10	A0A024W5J3	A0A024W5J3_PLAFA	AAN35537.1	EC 6.1.1.10	Methionine-tRNA ligase	Methionine-tRNA ligase, putative	Methionine-tRNA ligase, putative	Methionine-tRNA ligase, putative	PF10_0340	PF10_0340	PF10_0340	PF10_0340	PF10_0340	PF10_0340	PF10_0340	PF10_0340:mRNA	PF10_0340:mRNA	PF10_0340:mRNA	PFTANZ_03116	Q8IJ60_PLAF7	UPI0000084DDF	XM_001347588	XM_001347588.1	XP_001347624	XP_001347624	XP_001347624.1	pfa:PF10_0340
PF10_0360	5833.PF10_0360	https://smart.embl.de/smart/DDvec.cgi?smart=590:Pfam_Acatn(420|583)+	Uncharacterized protein; Acetyl-CoA transporter, putative	2.3.1.-	A0A024W632	A0A024W632_PLAFA	AAN35557.2	Acetyl-CoA transporter, putative	Acetyl-CoA transporter, putative	Acetyl-CoA transporter, putative	EC 2.3.1.-	PF10_0360	PF10_0360	PF10_0360	PF10_0360	PF10_0360	PF10_0360	PF10_0360	PF10_0360:mRNA	PF10_0360:mRNA	PF10_0360:mRNA	PFTANZ_03131	Q8IJ40_PLAF7	UPI0001B051B1	Uncharacterized protein	XM_001347608	XM_001347608.2	XP_001347644	XP_001347644	XP_001347644.2	pfa:PF10_0360
PF10_0363	5833.PF10_0363	https://smart.embl.de/smart/DDvec.cgi?smart=745:SIGNAL(1|19)+Pfam_PK(96|338)+Pfam_PK(415|573)+Pfam_PK_C(624|737)+	Uncharacterized protein; Pyruvate kinase	2.7.1.40	A0A024W609	A0A024W609_PLAFA	AAN35560.1	EC 2.7.1.40	PF10_0363	PF10_0363	PF10_0363	PF10_0363	PF10_0363	PF10_0363	PF10_0363	PF10_0363:mRNA	PF10_0363:mRNA	PF10_0363:mRNA	PFTANZ_03136	Pyruvate kinase	Pyruvate kinase	Pyruvate kinase	Q8IJ37_PLAF7	UPI0000084DF4	Uncharacterized protein	XM_001347611	XM_001347611.1	XP_001347647	XP_001347647	XP_001347647.1	pfa:PF10_0363
PF10_0373	5833.PF10_0373	https://smart.embl.de/smart/DDvec.cgi?smart=980:Pfam_GDI(1|246)+Pfam_GDI(318|502)+	Uncharacterized protein; GDP dissociation inhibitor domain containing protein	A0A024W7J9	A0A024W7J9_PLAFA	AAN35570.1	PF10_0373	PF10_0373	PF10_0373	PF10_0373	PF10_0373	PF10_0373	PF10_0373	PF10_0373:mRNA	PF10_0373:mRNA	PF10_0373:mRNA	PFTANZ_03145	Q8IJ27_PLAF7	UPI0000084DFE	Uncharacterized protein	XM_001347621	XM_001347621.1	XP_001347657	XP_001347657	XP_001347657.1	pfa:PF10_0373
PF10_0393	5833.PF10_0393	https://smart.embl.de/smart/DDvec.cgi?smart=359:SIGNAL(1|23)+Pfam_Stevor(252|355)+	Rifin	AAN35590.1	PF10_0393	PF10_0393	PF10_0393	PF10_0393	PF10_0393	PF10_0393	PF10_0393:mRNA	PF10_0393:mRNA	PF10_0393:mRNA	Q8IJ09_PLAF7	RIF	Rifin	Rifin	Rifin	UPI0000084E10	XM_001347641	XM_001347641.1	XP_001347677	XP_001347677	XP_001347677.1	pfa:PF10_0393
PF10_0394	5833.PF10_0394	https://smart.embl.de/smart/DDvec.cgi?smart=309:SIGNAL(1|24)+Pfam_RIFIN(37|309)+	Rifin	AAN35591.1	PF10_0394	PF10_0394	PF10_0394	PF10_0394	PF10_0394	PF10_0394	PF10_0394:mRNA	PF10_0394:mRNA	PF10_0394:mRNA	Q8IJ08_PLAF7	RIF	Rifin	Rifin	Rifin	UPI0000084E11	XM_001347642	XM_001347642.1	XP_001347678	XP_001347678	XP_001347678.1	pfa:PF10_0394
PF10_0398	5833.PF10_0398	https://smart.embl.de/smart/DDvec.cgi?smart=350:SIGNAL(1|18)+Pfam_RIFIN(34|350)+	Rifin	AAN35595.1	PF10_0398	PF10_0398	PF10_0398	PF10_0398	PF10_0398	PF10_0398	PF10_0398:mRNA	PF10_0398:mRNA	PF10_0398:mRNA	Q8IJ04_PLAF7	RIF	Rifin	Rifin	Rifin	UPI0000084E15	XM_001347646	XM_001347646.1	XP_001347682	XP_001347682	XP_001347682.1	pfa:PF10_0398
PF10_0400	5833.PF10_0400	https://smart.embl.de/smart/DDvec.cgi?smart=372:Pfam_RIFIN(34|372)+	Rifin	AAN35597.1	PF10_0400	PF10_0400	PF10_0400	PF10_0400	PF10_0400	PF10_0400	PF10_0400:mRNA	PF10_0400:mRNA	PF10_0400:mRNA	Q8IJ02_PLAF7	RIF	Rifin	Rifin	Rifin	UPI0000084E17	XM_001347648	XM_001347648.1	XP_001347684	XP_001347684	XP_001347684.1	pfa:PF10_0400
PF10_0402	5833.PF10_0402	https://smart.embl.de/smart/DDvec.cgi?smart=311:SIGNAL(1|20)+Pfam_RIFIN(38|311)+	Rifin	AAN35599.1	PF10_0402	PF10_0402	PF10_0402	PF10_0402	PF10_0402	PF10_0402	PF10_0402:mRNA	PF10_0402:mRNA	PF10_0402:mRNA	Q8IJ00_PLAF7	RIF	Rifin	Rifin	Rifin	UPI0000084E19	XM_001347650	XM_001347650.1	XP_001347686	XP_001347686	XP_001347686.1	pfa:PF10_0402
PF10_0404	5833.PF10_0404	https://smart.embl.de/smart/DDvec.cgi?smart=334:SIGNAL(1|19)+Pfam_RIFIN(33|334)+	Rifin	AAN35601.1	PF10_0404	PF10_0404	PF10_0404	PF10_0404	PF10_0404	PF10_0404	PF10_0404:mRNA	PF10_0404:mRNA	PF10_0404:mRNA	Q8IIZ8_PLAF7	RIF	Rifin	Rifin	Rifin	UPI0000084E1B	XM_001347652	XM_001347652.1	XP_001347688	XP_001347688	XP_001347688.1	pfa:PF10_0404
PF10_0412	5833.PF10_0412	https://smart.embl.de/smart/DDvec.cgi?smart=336:Pfam_TP6A_N(53|114)+	Uncharacterized protein; Topoisomerase, putative	A0A024VXP3	A0A024VXP3_PLAFA	ACT83903.1	C6S3D8_PLAF7	PF10_0412	PF10_0412	PF10_0412	PF10_0412	PF10_0412	PF10_0412	PF10_0412	PF10_0412:mRNA	PF10_0412:mRNA	PF10_0412:mRNA	PFTANZ_06595	Topoisomerase, putative	Topoisomerase, putative	Topoisomerase, putative	UPI0001B05224	Uncharacterized protein	XM_002585369	XM_002585369.1	XP_002585415	XP_002585415	XP_002585415.1	pfa:PF10_0412
PF11_0010	5833.PF11_0010	https://smart.embl.de/smart/DDvec.cgi?smart=323:SIGNAL(1|18)+Pfam_RIFIN(37|323)+	Rifin	AAN35607.1	PF11_0010	PF11_0010	PF11_0010	PF11_0010	PF11_0010	PF11_0010	PF11_0010:mRNA	PF11_0010:mRNA	PF11_0010:mRNA	Q8IIZ2_PLAF7	RIF	Rifin	Rifin	Rifin	UPI0000084E21	XM_001347658	XM_001347658.1	XP_001347694	XP_001347694	XP_001347694.1	pfa:PF11_0010
PF11_0020	5833.PF11_0020	https://smart.embl.de/smart/DDvec.cgi?smart=356:SIGNAL(1|24)+Pfam_RIFIN(38|356)+	Rifin	AAN35615.1	PF11_0020	PF11_0020	PF11_0020	PF11_0020	PF11_0020	PF11_0020	PF11_0020:mRNA	PF11_0020:mRNA	PF11_0020:mRNA	Q8IIY4_PLAF7	RIF	Rifin	Rifin	Rifin	UPI0000084E29	XM_001347666	XM_001347666.1	XP_001347702	XP_001347702	XP_001347702.1	pfa:PF11_0020
PF11_0038	5833.PF11_0038	https://smart.embl.de/smart/DDvec.cgi?smart=271:TRANS(48|66)+TRANS(201|218)+TRANS(222|241)+	Plasmodium exported protein	A0A024W6H6	A0A024W6H6_PLAFA	AAN35627.1	GEXP14	PF11_0038	PF11_0038	PF11_0038	PF11_0038	PF11_0038	PF11_0038	PF11_0038:mRNA	PF11_0038:mRNA	PF11_0038:mRNA	PFTANZ_03164	Plasmodium exported protein	Plasmodium exported protein	Plasmodium exported protein	Q8IIX4_PLAF7	UPI0000084E33	Uncharacterized protein	XM_001347678	XM_001347678.1	XP_001347714	XP_001347714	XP_001347714.1	pfa:PF11_0038
PF11_0058	5833.PF11_0058.1	https://smart.embl.de/smart/DDvec.cgi?smart=186:Pfam_SHS2_Rpb7-N(8|77)+Pfam_RNA_pol_Rbc25(79|185)+	Uncharacterized protein; RNA polymerase subunit, putative	A0A024W7D3	A0A024W7D3_PLAFA	AAN35647.2	PF11_0058	PF11_0058	PF11_0058	PF11_0058	PF11_0058	PF11_0058	PF11_0058.1	PF11_0058.1	PF11_0058.1	PF11_0058.1	PF11_0058.2	PF11_0058.2	PFTANZ_03184	Q8IIV5_PLAF7	RNA polymerase subunit, putative	RNA polymerase subunit, putative	RNA polymerase subunit, putative	UPI0001B051E6	UPI00021FCBCE	Uncharacterized protein	XM_001347698	XM_001347698.2	XP_001347734	XP_001347734	XP_001347734.2	pfa:PF11_0058
PF11_0061	5833.PF11_0061	https://smart.embl.de/smart/DDvec.cgi?smart=103:H4(16|90)+	Histone H4; Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling	A0A024W599	A0A024W599_PLAFA	AAB53361.1	AAN35650.1	AAP45785.1	AY230258	H4	Histone H4	Histone H4	Histone H4	Histone H4	O00882_PLAFA	PF11_0061	PF11_0061	PF11_0061	PF11_0061	PF11_0061	PF11_0061	PF11_0061:mRNA	PF11_0061:mRNA	PF11_0061:mRNA	PFTANZ_03187	Q7JSX6_PLAFA	Q8IIV2_PLAF7	U65675	UPI0000084E49	XM_001347701	XM_001347701.1	XP_001347737	XP_001347737	XP_001347737.1	pfa:PF11_0061
PF11_0075	5833.PF11_0075	http://smart.embl.de/smart/DDt.cgi?smart=116:	Conserved Plasmodium protein	A0A024W7E7	A0A024W7E7_PLAFA	AAN35664.1	Conserved Plasmodium protein	Conserved Plasmodium protein	Conserved Plasmodium protein	PF11_0075	PF11_0075	PF11_0075	PF11_0075	PF11_0075	PF11_0075	PF11_0075	PF11_0075:mRNA	PF11_0075:mRNA	PF11_0075:mRNA	PFTANZ_03199	Q8IIT9_PLAF7	UPI0000084E56	Uncharacterized protein	XM_001347715	XM_001347715.1	XP_001347751	XP_001347751	XP_001347751.1	pfa:PF11_0075
PF11_0076	5833.PF11_0076	https://smart.embl.de/smart/DDvec.cgi?smart=2021:COIL(537|570)+COIL(1042|1067)+	Conserved Plasmodium protein	A0A024W5W8	A0A024W5W8_PLAFA	AAN35665.2	Conserved Plasmodium protein	Conserved Plasmodium protein	Conserved Plasmodium protein	PF11_0076	PF11_0076	PF11_0076	PF11_0076	PF11_0076	PF11_0076	PF11_0076	PF11_0076:mRNA	PF11_0076:mRNA	PF11_0076:mRNA	PFTANZ_03200	Q8IIT8_PLAF7	UPI0001B051CF	Uncharacterized protein	XM_001347716	XM_001347716.2	XP_001347752	XP_001347752	XP_001347752.2	pfa:PF11_0076
PF11_0077	5833.PF11_0077	https://smart.embl.de/smart/DDvec.cgi?smart=1313:DEXDc(185|664)+HELICc(939|1020)+	Uncharacterized protein; DEAD/DEAH box helicase, putative	A0A024W6B5	A0A024W6B5_PLAFA	AAN35666.1	DEAD/DEAH box helicase, putative	DEAD/DEAH box helicase, putative	DEAD/DEAH box helicase, putative	PF11_0077	PF11_0077	PF11_0077	PF11_0077	PF11_0077	PF11_0077	PF11_0077	PF11_0077:mRNA	PF11_0077:mRNA	PF11_0077:mRNA	PFTANZ_03201	Q8IIT7_PLAF7	UPI0000084E58	Uncharacterized protein	XM_001347717	XM_001347717.1	XP_001347753	XP_001347753	XP_001347753.1	pfa:PF11_0077
PF11_0117	5833.PF11_0117	https://smart.embl.de/smart/DDvec.cgi?smart=349:Pfam_DNA_pol3_delta2(16|184)+	Uncharacterized protein; Replication factor C subunit 5, putative	A0A024W768	A0A024W768_PLAFA	AAN35703.1	AJ290942	CAB92950.1	PF11_0117	PF11_0117	PF11_0117	PF11_0117	PF11_0117	PF11_0117	PF11_0117:mRNA	PF11_0117:mRNA	PF11_0117:mRNA	PFTANZ_03241	Q8IIQ1_PLAF7	Q9NFF6_PLAFA	RFC5	Replication factor C subunit 5, putative	Replication factor C subunit 5, putative	Replication factor C subunit 5, putative	UPI0000084E7B	Uncharacterized protein	XM_001347754	XM_001347754.1	XP_001347790	XP_001347790	XP_001347790.1	pfa:PF11_0117
PF11_0134	5833.PF11_0134	https://smart.embl.de/smart/DDvec.cgi?smart=445:DUF1704(77|396)+	Conserved Plasmodium protein	A0A024W651	A0A024W651_PLAFA	AAN35719.1	Conserved Plasmodium protein	Conserved Plasmodium protein	Conserved Plasmodium protein	PF11_0134	PF11_0134	PF11_0134	PF11_0134	PF11_0134	PF11_0134	PF11_0134	PF11_0134:mRNA	PF11_0134:mRNA	PF11_0134:mRNA	PFTANZ_03258	Q8IIN5_PLAF7	UPI0000084E8B	Uncharacterized protein	XM_001347770	XM_001347770.1	XP_001347806	XP_001347806	XP_001347806.1	pfa:PF11_0134
PF11_0140	5833.PF11_0140	http://smart.embl.de/smart/DDt.cgi?smart=129:	Conserved Plasmodium protein	A0A024W655	A0A024W655_PLAFA	AAN35724.1	Conserved Plasmodium protein	Conserved Plasmodium protein	Conserved Plasmodium protein	PF11_0140	PF11_0140	PF11_0140	PF11_0140	PF11_0140	PF11_0140	PF11_0140	PF11_0140:mRNA	PF11_0140:mRNA	PF11_0140:mRNA	PFTANZ_03263	Q8IIN0_PLAF7	UPI0000084E8F	Uncharacterized protein	XM_001347775	XM_001347775.1	XP_001347811	XP_001347811	XP_001347811.1	pfa:PF11_0140
PF11_0153	5833.PF11_0153	https://smart.embl.de/smart/DDvec.cgi?smart=637:RAP(530|587)+	Conserved Plasmodium protein	A0A024W662	A0A024W662_PLAFA	AAN35737.1	Conserved Plasmodium protein	Conserved Plasmodium protein	Conserved Plasmodium protein	PF11_0153	PF11_0153	PF11_0153	PF11_0153	PF11_0153	PF11_0153	PF11_0153	PF11_0153:mRNA	PF11_0153:mRNA	PF11_0153:mRNA	PFTANZ_03273	Q8IIL8_PLAF7	UPI0000084E9B	Uncharacterized protein	XM_001347788	XM_001347788.1	XP_001347824	XP_001347824	XP_001347824.1	pfa:PF11_0153
PF11_0179	5833.PF11_0179	https://smart.embl.de/smart/DDvec.cgi?smart=128:TRANS(4|26)+TRANS(38|60)+TRANS(64|86)+	Conserved Plasmodium protein	A0A024W507	A0A024W507_PLAFA	AAN35763.1	Conserved Plasmodium protein	Conserved Plasmodium protein	Conserved Plasmodium protein	PF11_0179	PF11_0179	PF11_0179	PF11_0179	PF11_0179	PF11_0179	PF11_0179	PF11_0179:mRNA	PF11_0179:mRNA	PF11_0179:mRNA	PFTANZ_03305	Q8IIJ4_PLAF7	UPI0000084EB1	Uncharacterized protein	XM_001347814	XM_001347814.1	XP_001347850	XP_001347850	XP_001347850.1	pfa:PF11_0179
PF11_0202	5833.PF11_0202	https://smart.embl.de/smart/DDvec.cgi?smart=436:Pfam_Clat_adaptor_s(25|139)+Pfam_Adap_comp_sub(165|435)+	Clathrin coat assembly protein, putative; Belongs to the adaptor complexes medium subunit family	A0A024W524	A0A024W524_PLAFA	AAN35786.1	Clathrin coat assembly protein, putative	Clathrin coat assembly protein, putative	Clathrin coat assembly protein, putative	PF11_0202	PF11_0202	PF11_0202	PF11_0202	PF11_0202	PF11_0202	PF11_0202	PF11_0202:mRNA	PF11_0202:mRNA	PF11_0202:mRNA	PFTANZ_03325	Q8IIH2_PLAF7	UPI0000084EC7	Uncharacterized protein	XM_001347837	XM_001347837.1	XP_001347873	XP_001347873	XP_001347873.1	pfa:PF11_0202
PF11_0203	5833.PF11_0203	https://smart.embl.de/smart/DDvec.cgi?smart=1052:Pfam_FtsH_ext(304|400)+AAA(501|643)+Pfam_Peptidase_M41(706|910)+	Uncharacterized protein; Peptidase, putative; Belongs to the AAA ATPase family	3.4.24.-	A0A024W5Z3	A0A024W5Z3_PLAFA	AAN35787.1	EC 3.4.24.-	PF11_0203	PF11_0203	PF11_0203	PF11_0203	PF11_0203	PF11_0203	PF11_0203	PF11_0203:mRNA	PF11_0203:mRNA	PF11_0203:mRNA	PFTANZ_03328	Peptidase, putative	Peptidase, putative	Peptidase, putative	Q8IIH1_PLAF7	UPI0000084EC8	Uncharacterized protein	XM_001347838	XM_001347838.1	XP_001347874	XP_001347874	XP_001347874.1	pfa:PF11_0203
PF11_0251	5833.PF11_0251	https://smart.embl.de/smart/DDvec.cgi?smart=465:TRANS(3|20)+Pfam_ERO1(76|417)+TRANS(430|452)+	Uncharacterized protein; Endoplasmic reticulum oxidoreductin, putative	1.8.4.-	A0A024VXR8	A0A024VXR8_PLAFA	AAN35835.2	EC 1.8.4.-	Endoplasmic reticulum oxidoreductin, putative	Endoplasmic reticulum oxidoreductin, putative	Endoplasmic reticulum oxidoreductin, putative	PF11_0251	PF11_0251	PF11_0251	PF11_0251	PF11_0251	PF11_0251	PF11_0251	PF11_0251:mRNA	PF11_0251:mRNA	PF11_0251:mRNA	PFTANZ_06154	Q8IIC3_PLAF7	UPI0001B05232	Uncharacterized protein	XM_001347886	XM_001347886.2	XP_001347922	XP_001347922	XP_001347922.2	pfa:PF11_0251
PF11_0256	5833.PF11_0256	https://smart.embl.de/smart/DDvec.cgi?smart=608:TRANS(4|26)+Pfam_E1_dh(197|533)+	Uncharacterized protein; Pyruvate dehydrogenase alpha subunit	1.2.4.1	A0A024VWN4	A0A024VWN4_PLAFA	AAN35840.1	AAS49636.1	AY484441	EC 1.2.4.1	PF11_0256	PF11_0256	PF11_0256	PF11_0256	PF11_0256	PF11_0256	PF11_0256:mRNA	PF11_0256:mRNA	PF11_0256:mRNA	PFTANZ_06160	Pyruvate dehydrogenase alpha subunit	Pyruvate dehydrogenase alpha subunit	Pyruvate dehydrogenase alpha subunit	Q5VGY4_PLAFA	Q8IIB8_PLAF7	UPI0000084EFC	Uncharacterized protein	XM_001347891	XM_001347891.1	XP_001347927	XP_001347927	XP_001347927.1	pdhA	pfa:PF11_0256
PF11_0264	5833.PF11_0264	https://smart.embl.de/smart/DDvec.cgi?smart=1531:RPOL_N(410|967)+Pfam_RNA_pol(1092|1531)+	DNA-directed RNA polymerase; DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	2.7.7.6	A0A024VX49	A0A024VX49_PLAFA	AAG00950.1	AAN35848.1	AF273674	DNA-directed RNA polymerase	DNA-directed RNA polymerase	DNA-directed RNA polymerase	DNA-directed RNA polymerase	EC 2.7.7.6	PF11_0264	PF11_0264	PF11_0264	PF11_0264	PF11_0264	PF11_0264	PF11_0264	PF11_0264:mRNA	PF11_0264:mRNA	PF11_0264:mRNA	PFTANZ_05997	Q8IIB0_PLAF7	Q9GZ07_PLAFA	UPI0000084F03	XM_001347899	XM_001347899.1	XP_001347935	XP_001347935	XP_001347935.1	pfa:PF11_0264
PF11_0288	5833.PF11_0288	https://smart.embl.de/smart/DDvec.cgi?smart=447:TRANS(411|433)+	Conserved Plasmodium protein	AAN35872.2	Conserved Plasmodium protein	Conserved Plasmodium protein	Conserved Plasmodium protein	PF11_0288	PF11_0288	PF11_0288	PF11_0288	PF11_0288	PF11_0288	PF11_0288	PF11_0288:mRNA	PF11_0288:mRNA	PF11_0288:mRNA	Q8II86_PLAF7	UPI0001B0524E	XM_001347923	XM_001347923.2	XP_001347959	XP_001347959	XP_001347959.2	pfa:PF11_0288
